Date,P/E,P/B,Div Yield %,Close,EPS
31-Jul-03,12.84,2.55,2.23,1185.8,92.352
30-Jul-03,12.81,2.55,2.23,1183,92.35
29-Jul-03,12.71,2.53,2.25,1174.7,92.423
28-Jul-03,12.65,2.52,2.26,1169.2,92.427
25-Jul-03,12.58,2.51,2.27,1162.7,92.424
24-Jul-03,12.32,2.45,2.32,1139.4,92.484
23-Jul-03,12.1,2.41,2.36,1119,92.479
22-Jul-03,12,2.39,2.38,1109.2,92.433
21-Jul-03,12.16,2.4,2.36,1115.8,91.76
18-Jul-03,12.42,2.46,2.31,1140,91.787
17-Jul-03,12.55,2.48,2.29,1152,91.793
16-Jul-03,12.73,2.52,2.26,1168.7,91.807
15-Jul-03,12.64,2.5,2.27,1159.8,91.756
14-Jul-03,12.76,2.52,2.25,1171.5,91.81
11-Jul-03,12.66,2.5,2.27,1161.6,91.754
10-Jul-03,12.66,2.5,2.27,1162.3,91.809
9-Jul-03,12.43,2.46,2.31,1141,91.794
8-Jul-03,12.49,2.47,2.3,1145.9,91.745
7-Jul-03,12.43,2.46,2.31,1140.5,91.754
4-Jul-03,12.4,2.45,2.32,1138.4,91.806
3-Jul-03,12.47,2.47,2.31,1144.6,91.788
2-Jul-03,12.35,2.44,2.33,1133.8,91.806
1-Jul-03,12.32,2.44,2.33,1130.7,91.778
30-Jun-03,12.95,2.44,2.62,1134.1,87.575
27-Jun-03,12.85,2.42,2.64,1125.5,87.588
26-Jun-03,12.75,2.41,2.66,1116.3,87.553
25-Jun-03,12.64,2.38,2.69,1106.6,87.547
24-Jun-03,12.39,2.34,2.74,1085.3,87.595
23-Jun-03,12.44,2.35,2.73,1089.2,87.556
20-Jun-03,12.56,2.37,2.7,1100.2,87.596
19-Jun-03,12.47,2.35,2.72,1092.5,87.61
18-Jun-03,12.41,2.34,2.74,1086.7,87.566
17-Jun-03,12.35,2.33,2.75,1081.9,87.603
16-Jun-03,12.01,2.27,2.83,1051.8,87.577
13-Jun-03,12.06,2.28,2.82,1056.2,87.579
12-Jun-03,12,2.27,2.83,1051.3,87.608
11-Jun-03,11.92,2.25,2.85,1044.1,87.592
10-Jun-03,11.85,2.24,2.87,1037.8,87.578
9-Jun-03,12.01,2.27,2.83,1052.1,87.602
6-Jun-03,11.95,2.25,2.84,1046.4,87.565
5-Jun-03,11.82,2.23,2.87,1035,87.563
4-Jun-03,11.66,2.2,2.91,1021,87.564
3-Jun-03,11.54,2.18,2.94,1010.6,87.574
2-Jun-03,11.59,2.19,2.93,1015.1,87.584
30-May-03,11.65,2.17,2.95,1006.8,86.421
29-May-03,11.61,2.16,2.97,1002.6,86.357
28-May-03,11.31,2.1,3.04,990.8,87.604
27-May-03,11.47,2.13,3,976.85,85.166
26-May-03,11.37,2.12,3.03,982.45,86.407
23-May-03,11.2,2.09,3.07,967.9,86.42
22-May-03,11.15,2.08,3.09,963.25,86.39
21-May-03,11.21,2.09,3.07,968,86.351
20-May-03,11.25,2.09,3.06,971.55,86.36
19-May-03,11.19,2.08,3.08,966.55,86.376
16-May-03,11.26,2.1,3.06,973.1,86.421
15-May-03,11.11,2.07,3.1,959.85,86.395
14-May-03,11.02,2.05,3.12,952.15,86.402
13-May-03,10.93,2.03,3.15,944.2,86.386
12-May-03,10.84,2.02,3.18,936,86.347
9-May-03,10.86,2.02,3.17,937.85,86.358
8-May-03,10.9,2.03,3.16,941.55,86.381
7-May-03,11,2.05,3.13,950.15,86.377
6-May-03,11.02,2.05,3.12,951.85,86.375
5-May-03,10.94,2.04,3.15,945.4,86.417
2-May-03,10.86,2.02,3.17,938.3,86.4
30-Apr-03,13.14,2.11,2.98,934.05,71.084
29-Apr-03,12.73,2.05,3.07,932.3,73.236
28-Apr-03,12.7,2.04,3.08,929.5,73.189
25-Apr-03,12.63,2.03,3.1,924.3,73.183
24-Apr-03,12.7,2.04,3.08,929.7,73.205
23-Apr-03,12.76,2.05,3.07,934.2,73.213
22-Apr-03,12.89,2.07,3.04,943.5,73.196
21-Apr-03,12.94,2.08,3.02,947.2,73.199
17-Apr-03,12.85,2.07,3.04,940.7,73.206
16-Apr-03,13.09,2.1,2.99,958.65,73.235
15-Apr-03,12.99,2.09,3.01,951.2,73.226
11-Apr-03,12.97,2.09,3.02,949.8,73.231
10-Apr-03,13.14,2.11,2.98,962.2,73.227
9-Apr-03,13.73,2.21,2.85,1004.8,73.183
8-Apr-03,13.91,2.24,2.81,1018.1,73.192
7-Apr-03,14.09,2.26,2.78,1031.5,73.208
4-Apr-03,13.89,2.23,2.82,1016.9,73.211
3-Apr-03,13.78,2.22,2.84,1009.1,73.229
2-Apr-03,13.65,2.19,2.87,999.4,73.216
1-Apr-03,13.44,2.16,2.91,984.3,73.237
31-Mar-03,13.36,2.15,2.93,978.2,73.219
28-Mar-03,13.67,2.2,2.86,1000.6,73.197
27-Mar-03,13.69,2.2,2.86,1002.7,73.243
26-Mar-03,13.85,2.23,2.83,1013.8,73.199
25-Mar-03,13.81,2.22,2.83,1011.3,73.23
24-Mar-03,13.85,2.23,2.83,1013.9,73.206
22-Mar-03,14.17,2.28,2.76,1037.1,73.19
21-Mar-03,14.08,2.26,2.78,1030.5,73.189
20-Mar-03,14,2.25,2.79,1025.2,73.229
19-Mar-03,13.71,2.2,2.85,1003.9,73.224
17-Mar-03,13.51,2.18,2.63,993,73.501
13-Mar-03,13.6,2.19,2.61,999.65,73.504
12-Mar-03,13.63,2.2,2.61,1001.7,73.492
11-Mar-03,13.81,2.23,2.57,1014.5,73.461
10-Mar-03,13.7,2.21,2.59,1006.7,73.482
7-Mar-03,13.84,2.23,2.57,1017.1,73.49
6-Mar-03,14.03,2.26,2.53,1031.2,73.5
5-Mar-03,14.16,2.28,2.51,1040.7,73.496
4-Mar-03,14.24,2.3,2.5,1046.6,73.497
3-Mar-03,14.36,2.32,2.47,1058.8,73.733
28-Feb-03,14.42,2.33,2.46,1063.4,73.745
27-Feb-03,14.28,2.3,2.49,1052.9,73.732
26-Feb-03,14.24,2.3,2.5,1049.6,73.708
25-Feb-03,14.32,2.31,2.48,1055.5,73.708
24-Feb-03,14.51,2.34,2.45,1070.1,73.749
21-Feb-03,14.46,2.33,2.46,1066.1,73.728
20-Feb-03,14.45,2.33,2.46,1065.6,73.744
19-Feb-03,14.43,2.33,2.46,1064.3,73.756
18-Feb-03,14.37,2.32,2.47,1059.3,73.716
17-Feb-03,14.35,2.31,2.48,1058.2,73.742
14-Feb-03,14.05,2.27,2.53,1036,73.737
12-Feb-03,14.17,2.28,2.51,1044.4,73.705
11-Feb-03,14.21,2.29,2.5,1048,73.751
10-Feb-03,14.22,2.29,2.5,1048.6,73.741
7-Feb-03,14.34,2.31,2.48,1057.5,73.745
6-Feb-03,14.42,2.33,2.46,1063.6,73.759
5-Feb-03,14.21,2.29,2.5,1047.4,73.709
4-Feb-03,14.31,2.31,2.48,1054.8,73.711
3-Feb-03,14.31,2.31,2.48,1055.3,73.746
31-Jan-03,14.13,2.28,2.51,1041.8,73.73
30-Jan-03,14.03,2.26,2.53,1034.6,73.742
29-Jan-03,14.07,2.27,2.53,1037.2,73.717
28-Jan-03,14.19,2.29,2.5,1046.2,73.728
27-Jan-03,14.07,2.27,2.52,1037.6,73.746
24-Jan-03,14.32,2.31,2.48,1056,73.743
23-Jan-03,14.52,2.34,2.45,1070.9,73.753
22-Jan-03,14.69,2.37,2.42,1082.9,73.717
21-Jan-03,14.62,2.36,2.43,1077.9,73.728
20-Jan-03,14.6,2.35,2.43,1076.3,73.719
17-Jan-03,14.74,2.38,2.41,1086.5,73.711
16-Jan-03,14.76,2.38,2.41,1088.3,73.733
15-Jan-03,14.72,2.37,2.41,1085,73.709
14-Jan-03,14.63,2.36,2.43,1078.9,73.746
13-Jan-03,14.56,2.35,2.44,1073.7,73.743
10-Jan-03,14.65,2.36,2.43,1080.2,73.734
9-Jan-03,14.88,2.4,2.39,1097.3,73.743
8-Jan-03,14.77,2.38,2.41,1089.3,73.751
7-Jan-03,14.67,2.37,2.42,1081.8,73.742
6-Jan-03,14.71,2.37,2.42,1084.3,73.712
3-Jan-03,14.78,2.38,2.4,1089.6,73.721
2-Jan-03,14.82,2.39,2.4,1093,73.752
1-Jan-03,14.92,2.41,2.38,1100.1,73.733
31-Dec-02,14.83,2.39,2.4,1093.5,73.736
30-Dec-02,14.81,2.39,2.4,1091.9,73.727
27-Dec-02,14.9,2.4,2.39,1098.4,73.718
26-Dec-02,14.85,2.39,2.39,1094.8,73.724
24-Dec-02,14.72,2.37,2.41,1085,73.709
23-Dec-02,14.59,2.35,2.43,1076,73.749
20-Dec-02,14.64,2.36,2.43,1079.3,73.723
19-Dec-02,14.59,2.35,2.43,1076,73.749
18-Dec-02,14.62,2.36,2.43,1077.9,73.728
17-Dec-02,14.56,2.35,2.44,1073.2,73.709
16-Dec-02,14.63,2.36,2.43,1078.4,73.712
13-Dec-02,14.73,2.38,2.41,1086.2,73.741
12-Dec-02,14.61,2.36,2.43,1077,73.717
11-Dec-02,14.51,2.34,2.45,1069.7,73.722
10-Dec-02,14.43,2.33,2.46,1063.7,73.714
9-Dec-02,14.36,2.32,2.47,1058.6,73.719
6-Dec-02,14.51,2.34,2.45,1069.8,73.728
5-Dec-02,14.19,2.29,2.5,1045.9,73.707
4-Dec-02,14.06,2.27,2.53,1036.4,73.713
3-Dec-02,14.31,2.31,2.48,1055,73.725
2-Dec-02,14.48,2.34,2.45,1067.9,73.75
29-Nov-02,14.24,2.3,2.49,1050.1,73.743
28-Nov-02,14.24,2.3,2.5,1049.7,73.715
27-Nov-02,13.98,2.26,2.54,1031.1,73.755
26-Nov-02,14.05,2.27,2.53,1036.1,73.744
25-Nov-02,13.92,2.24,2.55,1026.2,73.721
22-Nov-02,13.84,2.23,2.57,1020.1,73.707
21-Nov-02,15.34,2.57,2.08,1008.7,65.756
20-Nov-02,15.23,2.55,2.1,1001.6,65.765
18-Nov-02,15.16,2.54,2.11,996.85,65.755
15-Nov-02,15.06,2.53,2.12,990.35,65.76
14-Nov-02,14.78,2.48,2.16,971.9,65.758
13-Nov-02,14.64,2.46,2.18,962.65,65.755
12-Nov-02,14.6,2.45,2.19,959.85,65.743
11-Nov-02,14.51,2.43,2.2,954.05,65.751
8-Nov-02,14.55,2.44,2.2,956.95,65.77
7-Nov-02,14.61,2.45,2.19,960.7,65.756
5-Nov-02,14.63,2.45,2.19,962.3,65.776
4-Nov-02,14.63,2.45,2.19,962.1,65.762
1-Nov-02,14.47,2.43,2.21,951.45,65.753
31-Oct-02,14.47,2.43,2.21,951.4,65.75
30-Oct-02,14.26,2.39,2.24,937.75,65.761
29-Oct-02,14.25,2.39,2.24,936.9,65.747
28-Oct-02,14.03,2.35,2.28,922.7,65.766
25-Oct-02,13.83,2.32,2.31,932.2,67.404
24-Oct-02,14.05,2.36,2.28,946.9,67.395
23-Oct-02,14.2,2.38,2.25,957.35,67.419
22-Oct-02,14.28,2.39,2.24,962.5,67.402
21-Oct-02,14.35,2.41,2.23,967.35,67.411
18-Oct-02,14.41,2.42,2.22,971.65,67.429
17-Oct-02,14.44,2.42,2.21,973.3,67.403
16-Oct-02,14.44,2.42,2.21,973.6,67.424
14-Oct-02,14.42,2.42,2.22,972.45,67.438
11-Oct-02,14.4,2.42,2.22,971.05,67.434
10-Oct-02,14.22,2.38,2.25,958.45,67.402
9-Oct-02,14.21,2.38,2.25,954.75,67.189
8-Oct-02,14.3,2.4,2.24,960.8,67.189
7-Oct-02,14.21,2.38,2.25,954.75,67.189
4-Oct-02,14.11,2.37,2.27,948.2,67.201
3-Oct-02,14.11,2.37,2.27,948.2,67.201
1-Oct-02,14.21,2.38,2.25,955.2,67.22
30-Sep-02,14.33,2.4,2.23,963.15,67.212
27-Sep-02,14.53,2.44,2.2,976.45,67.202
26-Sep-02,14.43,2.42,2.22,969.9,67.214
25-Sep-02,14.43,2.42,2.22,970.05,67.225
24-Sep-02,14.38,2.41,2.22,966.2,67.191
23-Sep-02,14.44,2.42,2.21,970.3,67.195
20-Sep-02,14.43,2.42,2.22,969.6,67.193
19-Sep-02,14.52,2.44,2.2,976.05,67.221
18-Sep-02,14.63,2.45,2.18,983.6,67.232
17-Sep-02,14.8,2.48,2.16,994.9,67.223
16-Sep-02,14.67,2.46,2.18,985.75,67.195
13-Sep-02,14.76,2.48,2.17,992,67.209
12-Sep-02,14.9,2.5,2.15,1001.6,67.221
11-Sep-02,14.86,3.02,1.84,998.85,67.217
9-Sep-02,14.86,3.02,1.84,998.55,67.197
6-Sep-02,14.81,3.01,1.96,995.2,67.198
5-Sep-02,15.01,3.05,1.97,1008.6,67.195
4-Sep-02,14.98,3.05,1.94,1006.9,67.216
3-Sep-02,14.9,3.03,1.97,1001.1,67.188
2-Sep-02,15.08,3.07,1.95,1013.5,67.208
30-Aug-02,15.04,3.06,1.95,1010.6,67.194
29-Aug-02,14.69,2.99,2.02,987.25,67.206
28-Aug-02,14.67,2.98,2.01,985.7,67.192
27-Aug-02,14.7,2.99,2.01,987.7,67.19
26-Aug-02,14.86,3.02,1.98,998.85,67.217
23-Aug-02,14.81,3.01,2.02,995.2,67.198
22-Aug-02,14.66,2.98,2.04,985.7,67.237
21-Aug-02,14.71,2.98,2.14,988.45,67.196
20-Aug-02,14.71,2.99,2.14,988.55,67.203
19-Aug-02,14.58,2.96,2.16,979.85,67.205
16-Aug-02,14.57,2.96,2.16,979.25,67.21
14-Aug-02,14.43,2.93,2.16,969.65,67.197
13-Aug-02,14.52,2.95,2.12,976.05,67.221
12-Aug-02,14.43,2.93,2.13,969.85,67.211
9-Aug-02,14.31,2.9,2.15,961.95,67.222
8-Aug-02,14.19,2.88,2.17,953.55,67.199
7-Aug-02,14.41,2.42,2.22,969.1,67.252
6-Aug-02,14.38,2.41,2.22,966.65,67.222
5-Aug-02,14.33,2.4,2.23,963.25,67.219
2-Aug-02,14.2,2.38,2.25,954.75,67.236
1-Aug-02,14.24,2.39,2.25,957.7,67.254
31-Jul-02,14.26,2.39,2.24,958.9,67.244
30-Jul-02,14.29,2.4,2.24,960.65,67.225
29-Jul-02,14.45,2.42,2.21,971.65,67.242
26-Jul-02,14.48,2.43,2.21,973.5,67.231
25-Jul-02,14.9,2.5,2.15,1001.5,67.215
24-Jul-02,14.93,2.5,2.14,1004,67.247
23-Jul-02,15.2,2.55,2.1,1021.9,67.23
22-Jul-02,15.05,2.52,2.12,1012,67.243
19-Jul-02,15.41,2.58,2.08,1035.9,67.223
18-Jul-02,15.49,2.6,2.06,1041.3,67.224
17-Jul-02,15.36,2.58,2.08,1032.5,67.22
16-Jul-02,15.41,2.58,2.08,1035.9,67.223
15-Jul-02,15.59,2.61,2.05,1048,67.223
12-Jul-02,15.74,2.64,2.03,1058.2,67.23
11-Jul-02,15.71,2.64,2.03,1056.6,67.257
10-Jul-02,15.94,2.67,2.01,1071.7,67.233
9-Jul-02,16.07,2.69,1.99,1080.3,67.225
8-Jul-02,16.09,2.7,1.99,1082,67.247
5-Jul-02,15.97,2.68,2,1073.8,67.239
4-Jul-02,15.92,2.67,2.01,1070.5,67.242
3-Jul-02,15.91,2.67,2.01,1069.9,67.247
2-Jul-02,15.88,2.66,2.01,1068,67.254
1-Jul-02,15.9,2.67,2.01,1068.9,67.226
28-Jun-02,15.73,3.2,1.34,1057.8,67.247
27-Jun-02,15.56,3.18,1.35,1048.5,67.384
26-Jun-02,15.48,3.17,1.35,1044.2,67.455
25-Jun-02,15.64,3.2,1.32,1055.4,67.481
24-Jun-02,15.74,3.22,1.32,1061.8,67.459
21-Jun-02,15.75,3.22,1.31,1062.5,67.46
20-Jun-02,15.86,3.24,1.36,1070,67.465
19-Jun-02,16.4,3.24,1.35,1062.9,64.811
18-Jun-02,16.58,3.28,1.33,1074.9,64.831
17-Jun-02,16.8,3.32,1.31,1088.9,64.815
14-Jun-02,16.74,3.3,1.31,1085.7,64.857
13-Jun-02,16.72,3.27,1.4,1082.8,64.761
12-Jun-02,16.87,3.3,1.39,1092.8,64.778
11-Jun-02,16.93,3.31,1.35,1097,64.796
10-Jun-02,16.51,3.23,1.35,1069.9,64.803
7-Jun-02,16.18,3.16,1.38,1048.8,64.821
6-Jun-02,16.42,3.21,1.36,1064.3,64.817
5-Jun-02,16.78,3.19,1.36,1064.2,63.421
4-Jun-02,16.48,3.13,1.38,1045.4,63.434
3-Jun-02,16.39,3.11,1.39,1039.7,63.435
31-May-02,16.19,3.07,1.39,1028.8,63.545
30-May-02,16.72,2.81,1.48,1032.1,61.728
29-May-02,16.54,2.72,1.44,1041.6,62.975
28-May-02,16.49,2.71,1.41,1038.2,62.959
27-May-02,16.88,2.78,1.33,1062.7,62.956
24-May-02,16.95,2.79,1.32,1067,62.95
23-May-02,16.31,2.68,1.5,1026.7,62.949
22-May-02,16.6,2.73,1.47,1045.3,62.97
21-May-02,16.82,2.7,1.47,1049.2,62.378
20-May-02,17.23,2.76,1.41,1074.3,62.351
17-May-02,17.49,2.81,1.39,1090.6,62.356
16-May-02,17.63,2.78,1.39,1092.8,61.985
15-May-02,17.87,2.82,1.37,1107.8,61.992
14-May-02,17.99,2.84,1.36,1115.1,61.984
13-May-02,18.16,2.86,1.36,1119.6,61.652
10-May-02,18.36,2.85,1.36,1116.4,60.806
9-May-02,18.54,2.88,1.37,1127.6,60.82
8-May-02,18.38,2.86,1.38,1117.6,60.805
7-May-02,18.26,2.84,1.39,1110.7,60.827
6-May-02,18.1,2.81,1.38,1100.9,60.823
3-May-02,18.04,2.8,1.38,1096.9,60.804
2-May-02,18.08,2.93,1.41,1093.3,60.47
30-Apr-02,17.86,2.83,1.42,1084.5,60.722
29-Apr-02,17.69,2.8,1.44,1074.2,60.724
26-Apr-02,17.9,2.83,1.41,1097.4,61.307
25-Apr-02,17.85,2.82,1.42,1094.3,61.305
24-Apr-02,18.16,2.86,1.4,1110.6,61.156
23-Apr-02,18.05,2.88,1.41,1106,61.274
22-Apr-02,18.02,2.87,1.41,1104.1,61.271
19-Apr-02,18.02,2.86,1.42,1100.3,61.06
18-Apr-02,18.49,2.94,1.38,1129,61.06
17-Apr-02,17.8,2.88,1.38,1125.1,63.208
16-Apr-02,17.7,2.86,1.39,1118.7,63.203
15-Apr-02,17.94,2.9,1.37,1134.1,63.216
12-Apr-02,18.14,2.93,1.36,1146.5,63.203
11-Apr-02,18.09,2.93,1.36,1143.6,63.217
10-Apr-02,18.01,2.91,1.37,1138.5,63.215
9-Apr-02,17.78,2.88,1.39,1126.7,63.369
8-Apr-02,17.91,2.9,1.38,1135.2,63.384
5-Apr-02,18.3,2.94,1.21,1141.9,62.399
4-Apr-02,18.36,2.95,1.33,1145.9,62.413
3-Apr-02,18,2.89,1.35,1123.5,62.417
2-Apr-02,18.22,2.93,1.33,1136.9,62.398
1-Apr-02,18.25,2.93,1.33,1138.9,62.405
28-Mar-02,18.1,2.91,1.34,1129.5,62.403
27-Mar-02,18,2.89,1.35,1123.3,62.406
26-Mar-02,17.99,2.89,1.35,1123,62.424
22-Mar-02,18.24,2.93,1.33,1138.4,62.412
21-Mar-02,18.33,2.95,1.32,1144.2,62.422
20-Mar-02,18.51,2.98,1.31,1155.6,62.431
19-Mar-02,18.46,2.97,1.31,1152.1,62.411
18-Mar-02,18.73,3.01,1.29,1169.3,62.429
15-Mar-02,18.74,3.01,1.29,1169.7,62.417
14-Mar-02,18.58,2.99,1.31,1159.4,62.4
13-Mar-02,18.54,2.98,1.31,1157,62.406
12-Mar-02,18.43,2.96,1.32,1150.4,62.42
11-Mar-02,18.71,3.01,1.3,1167.8,62.416
8-Mar-02,19.03,3.06,1.27,1187.6,62.407
7-Mar-02,19.11,3.07,1.27,1193,62.428
6-Mar-02,18.79,3.02,1.29,1172.6,62.406
5-Mar-02,18.99,3.03,1.28,1178.5,62.059
4-Mar-02,18.97,3.03,1.29,1177.3,62.061
1-Mar-02,18.96,3.04,1.29,1178,62.131
28-Feb-02,18.38,2.94,1.33,1142,62.133
27-Feb-02,19.14,3.07,1.27,1189.2,62.132
26-Feb-02,19.14,3.07,1.27,1189.4,62.142
25-Feb-02,18.76,3,1.3,1165.4,62.122
22-Feb-02,18.72,3,1.29,1163.5,62.153
21-Feb-02,18.5,2.96,1.3,1149.8,62.151
20-Feb-02,18.44,2.95,1.31,1145.9,62.142
19-Feb-02,18.66,2.99,1.29,1158.9,62.106
18-Feb-02,18.88,3.02,1.28,1172.8,62.119
15-Feb-02,18.68,2.99,1.29,1159.9,62.093
14-Feb-02,18.52,2.96,1.3,1150,62.095
13-Feb-02,18.28,2.93,1.32,1135.1,62.095
12-Feb-02,18.19,2.91,1.33,1129.5,62.095
11-Feb-02,18.22,2.92,1.33,1131.5,62.102
8-Feb-02,18.09,2.9,1.33,1123.7,62.117
7-Feb-02,17.88,2.86,1.35,1110.4,62.103
6-Feb-02,17.92,2.87,1.35,1113.1,62.115
5-Feb-02,17.3,2.77,1.27,1074.2,62.092
4-Feb-02,17.34,2.78,1.26,1076.9,62.105
1-Feb-02,17.42,2.79,1.26,1081.6,62.09
31-Jan-02,16.99,2.79,1.26,1075.4,63.296
30-Jan-02,16.87,2.77,1.26,1067.4,63.272
29-Jan-02,16.93,2.75,1.27,1071.6,63.296
28-Jan-02,16.93,2.76,1.27,1071.3,63.278
25-Jan-02,17.06,2.76,1.27,1080.1,63.312
24-Jan-02,17.19,2.79,1.26,1085.3,63.136
23-Jan-02,17.26,2.81,1.26,1089.4,63.117
22-Jan-02,17.31,2.83,1.25,1092.8,63.131
21-Jan-02,17.29,2.83,1.25,1091.3,63.117
18-Jan-02,17.32,2.83,1.25,1093.1,63.112
17-Jan-02,17.57,2.78,1.25,1109.2,63.13
16-Jan-02,15.56,2.82,1.23,1090.3,70.071
15-Jan-02,15.61,2.46,1.43,1094.1,70.09
14-Jan-02,16.08,2.47,1.43,1109.8,69.017
11-Jan-02,15.78,2.5,1.41,1088.5,68.98
10-Jan-02,15.91,2.46,1.44,1098.2,69.026
9-Jan-02,15.98,2.48,1.42,1102.8,69.011
8-Jan-02,16.09,2.49,1.41,1109.9,68.981
7-Jan-02,15.94,2.5,1.4,1100.1,69.015
4-Jan-02,15.89,2.48,1.41,1096.2,68.987
3-Jan-02,15.54,2.47,1.42,1072.2,68.996
2-Jan-02,15.37,2.42,1.46,1060.7,69.011
1-Jan-02,15.29,2.39,1.47,1055.3,69.019
31-Dec-01,15.35,2.38,1.48,1059,68.99
28-Dec-01,14.98,2.39,1.48,1033.8,69.012
27-Dec-01,14.78,2.33,1.51,1020,69.012
26-Dec-01,14.99,2.3,1.53,1034.2,68.993
24-Dec-01,15.19,2.33,1.51,1048.5,69.026
21-Dec-01,15.23,2.37,1.49,1050.8,68.995
20-Dec-01,15.39,2.37,1.49,1062,69.006
19-Dec-01,15.37,2.4,1.47,1060.7,69.011
18-Dec-01,15.68,2.39,1.47,1082.3,69.024
14-Dec-01,15.76,2.44,1.44,1087.8,69.023
13-Dec-01,15.92,2.45,1.44,1098.7,69.014
12-Dec-01,16.05,2.48,1.43,1107.6,69.009
11-Dec-01,16.09,2.5,1.42,1110.2,68.999
10-Dec-01,16.16,2.5,1.41,1115.2,69.01
7-Dec-01,16.12,2.52,1.41,1112.3,69.001
6-Dec-01,16.09,2.51,1.41,1110.4,69.012
5-Dec-01,16.01,2.51,1.41,1104.5,68.988
4-Dec-01,15.62,2.49,1.42,1077.7,68.995
3-Dec-01,15.44,2.43,1.46,1065.4,69.003
29-Nov-01,15.46,2.4,1.47,1067.1,69.023
28-Nov-01,15.52,2.41,1.47,1070.8,68.995
27-Nov-01,15.59,2.42,1.46,1076,69.019
26-Nov-01,15.66,2.43,1.46,1080.6,69.004
23-Nov-01,15.35,2.44,1.45,1059,68.99
22-Nov-01,15.4,2.39,1.48,1062.4,68.987
21-Nov-01,15.31,2.4,1.48,1056.3,68.994
20-Nov-01,15.22,2.38,1.49,1050.2,69.001
19-Nov-01,15.48,2.37,1.5,1068.1,68.999
15-Nov-01,15.01,2.41,1.47,1035.7,69.001
14-Nov-01,14.72,2.34,1.52,1015.8,69.008
13-Nov-01,14.57,2.29,1.55,1005.4,69.005
12-Nov-01,14.65,2.27,1.56,1010.9,69.003
9-Nov-01,14.55,2.28,1.56,1004,69.003
8-Nov-01,14.16,2.27,1.55,997.7,70.459
7-Nov-01,14.01,2.25,1.56,987.5,70.485
6-Nov-01,14.22,2.26,1.56,1001.9,70.457
5-Nov-01,14.06,2.24,1.57,991.05,70.487
2-Nov-01,14.16,2.25,1.56,997.6,70.452
1-Nov-01,14.11,2.24,1.57,994,70.446
31-Oct-01,13.79,2.19,1.61,971.9,70.479
30-Oct-01,13.99,2.17,1.62,963.1,68.842
29-Oct-01,14.18,2.2,1.59,977.45,68.932
25-Oct-01,14.26,2.22,1.59,983.2,68.948
24-Oct-01,14.38,2.23,1.54,991.2,68.929
23-Oct-01,14.4,2.24,1.54,993.2,68.972
22-Oct-01,14.15,2.2,1.56,976.4,69.004
19-Oct-01,14.16,2.2,1.54,976.65,68.972
18-Oct-01,13.99,2.19,1.55,972.05,69.482
17-Oct-01,14.2,2.22,1.53,986.25,69.454
16-Oct-01,13.98,2.19,1.55,971.25,69.474
15-Oct-01,13.87,2.17,1.57,963.4,69.459
12-Oct-01,13.83,2.16,1.57,960.4,69.443
11-Oct-01,13.75,2.15,1.58,954.9,69.447
10-Oct-01,13.54,2.12,1.6,940.35,69.45
9-Oct-01,13.14,2.06,1.65,912.7,69.46
8-Oct-01,12.98,2.03,1.67,901.95,69.488
5-Oct-01,13.17,2.06,1.64,914.6,69.446
4-Oct-01,13.13,2.05,1.64,911.65,69.433
3-Oct-01,12.95,2.03,1.67,899.65,69.471
1-Oct-01,13.1,2.05,1.65,910.1,69.473
28-Sep-01,13.16,2.06,1.64,913.85,69.441
27-Sep-01,12.81,2.01,1.68,890,69.477
26-Sep-01,12.58,1.97,1.72,873.7,69.452
25-Sep-01,12.4,1.94,1.74,861.4,69.468
24-Sep-01,12.51,1.96,1.72,869.05,69.468
21-Sep-01,12.3,1.92,1.75,854.2,69.447
20-Sep-01,12.94,2.03,1.67,898.8,69.459
19-Sep-01,13.13,2.06,1.65,912.2,69.474
18-Sep-01,12.96,2.03,1.66,900.2,69.46
17-Sep-01,12.56,1.97,1.71,872.25,69.447
14-Sep-01,13.24,2.07,1.62,919.7,69.464
13-Sep-01,13.99,2.19,1.54,971.7,69.457
12-Sep-01,14.14,2.21,1.52,982.2,69.463
11-Sep-01,14.67,2.3,1.47,1023.4,69.761
10-Sep-01,14.81,2.32,1.45,1033.4,69.777
7-Sep-01,14.84,2.32,1.45,1035.2,69.757
6-Sep-01,14.85,2.32,1.54,1036.1,69.771
5-Sep-01,14.98,2.34,1.42,1045,69.76
4-Sep-01,15.02,2.35,1.38,1048.2,69.787
3-Sep-01,15.02,2.35,1.38,1048,69.774
31-Aug-01,15.1,2.36,1.35,1053.7,69.781
30-Aug-01,15.25,2.39,1.37,1064.1,69.777
29-Aug-01,15.3,2.39,1.37,1067.4,69.765
28-Aug-01,15.35,2.4,1.34,1070.6,69.746
27-Aug-01,15.37,2.41,1.33,1072.5,69.779
24-Aug-01,15.28,2.39,1.34,1069.1,69.967
23-Aug-01,15.32,2.4,1.32,1071.5,69.941
21-Aug-01,15.28,2.39,1.32,1068.7,69.941
20-Aug-01,15.21,2.38,1.2,1063.7,69.934
17-Aug-01,15.28,2.39,1.19,1069.2,69.974
16-Aug-01,15.42,2.42,1.19,1078.9,69.968
14-Aug-01,15.37,2.41,1.19,1075.5,69.974
13-Aug-01,15.19,2.38,1.21,1063,69.98
10-Aug-01,15.31,2.4,1.2,1071.1,69.961
9-Aug-01,15.12,2.37,1.23,1070.6,70.807
8-Aug-01,15.08,2.36,1.23,1068,70.822
